batter_id,pitcher_id,ab,h,hr,rbi,k,bb,avg,ops
687859,605288,2,1,0,0,1,0,.500,1.000
671289,663372,3,0,0,0,0,0,.000,.000
687859,656605,3,1,0,0,0,0,.333,.666
671289,666200,7,3,0,1,1,0,.429,.858
671289,656550,3,1,0,1,0,2,.333,1.000
671289,673540,2,1,0,0,0,1,.500,1.750
671289,686613,8,3,0,1,2,0,.375,.750
671289,805673,3,0,0,0,0,0,.000,.000
671289,680736,2,0,0,0,0,0,.000,.000
671289,677944,3,1,0,2,0,0,.333,.583
671289,669467,2,1,0,1,0,1,.500,1.167
671289,663969,3,1,0,0,1,1,.333,.833
671289,518876,2,2,0,0,0,1,1.000,2.000
671289,677958,3,1,0,0,0,0,.333,.666
671289,672282,6,2,0,1,0,2,.333,.833
671289,543037,2,0,0,0,0,0,.000,.000
671289,664285,7,2,0,0,1,0,.286,.661
671289,663903,5,2,0,1,0,0,.400,.733
671289,605288,6,2,0,2,1,1,.333,1.096
671289,608379,1,1,0,0,0,0,1.000,2.000
650489,673540,1,0,0,0,1,1,.000,.500
650489,666200,8,2,0,0,3,0,.250,.500
671289,656605,5,1,0,0,0,1,.200,.533
650489,680736,3,2,0,0,0,0,.667,1.334
671289,669302,3,1,0,0,0,0,.333,1.000
650489,686613,13,7,0,1,5,0,.538,1.153
650489,672282,7,2,0,1,2,1,.286,.661
650489,656550,4,0,0,1,1,0,.000,.000
650489,677958,2,0,0,0,1,1,.000,.333
650489,663436,8,2,0,0,2,0,.250,.500
650489,669467,4,1,1,1,0,1,.250,1.500
650489,656605,8,0,0,0,2,1,.000,.111
650489,687064,2,0,0,0,0,0,.000,.000
650489,605288,12,7,0,4,1,0,.583,1.166
650489,650633,4,0,0,1,2,0,.000,.200
650489,518876,6,1,0,0,0,0,.167,.334
650489,543037,5,0,0,1,2,1,.000,.167
650489,664285,10,2,0,0,3,0,.200,.600
650489,665795,8,3,0,0,1,0,.375,.875
650489,663969,1,0,0,0,0,0,.000,.000
650489,669302,7,1,0,0,2,0,.143,.393
677951,680736,2,0,0,0,2,0,.000,.000
650489,663903,21,5,2,6,8,2,.238,.857
677951,656550,4,1,0,1,0,0,.250,.500
650489,608379,8,2,0,0,1,0,.250,.708
677951,663372,2,0,0,0,1,1,.000,.333
677951,672282,11,3,2,3,1,1,.273,1.333
677951,669467,15,3,1,5,4,1,.200,.650
677951,666200,3,1,0,0,1,0,.333,.666
677951,663436,16,4,0,1,4,1,.250,.646
677951,673540,5,3,0,1,0,0,.600,1.400
677951,686613,9,3,1,3,3,1,.333,1.178
650489,656876,5,1,0,0,1,0,.200,.400
677951,677958,5,1,0,0,1,1,.200,.533
677951,805673,10,1,0,0,4,1,.100,.282
677951,543037,9,2,0,0,3,0,.222,.444
677951,518876,3,0,0,0,0,0,.000,.000
677951,663969,1,0,0,0,0,0,.000,.000
677951,663903,3,0,0,0,0,1,.000,.250
677951,656605,5,2,1,2,1,0,.400,1.333
677951,664285,23,3,0,1,5,0,.130,.391
677951,677944,2,2,0,0,0,1,1.000,2.000
677951,665795,2,0,0,0,0,0,.000,.000
677951,650633,7,2,0,0,0,0,.286,.572
677951,669302,17,7,1,2,4,4,.412,1.112
695600,663436,3,1,1,1,1,0,.333,1.666
677951,605288,6,3,0,0,1,0,.500,1.167
695600,678022,1,0,0,0,1,0,.000,.000
677951,656876,11,3,0,1,2,0,.273,.637
695600,672282,2,0,0,0,1,0,.000,.000
695600,543037,3,0,0,0,1,0,.000,.000
695600,669467,3,1,0,0,1,0,.333,.666
695600,656550,2,1,1,1,1,0,.500,2.500
677951,608379,5,0,0,0,1,1,.000,.167
695600,805673,3,0,0,0,0,0,.000,.000
695600,677958,6,1,0,0,0,0,.167,.500
695600,664285,3,0,0,1,0,0,.000,.000
695600,669302,4,1,1,1,2,0,.250,1.250
695600,677944,3,1,0,0,1,3,.333,1.000
686555,678022,1,0,0,0,0,0,.000,.000
686555,656550,2,0,0,0,0,0,.000,.000
686555,663436,3,1,0,0,1,0,.333,.666
686555,672282,2,1,0,1,0,0,.500,1.000
686555,673540,1,0,0,0,1,1,.000,.500
686555,543037,2,0,0,0,1,0,.000,.000
686555,805673,3,2,0,2,1,1,.667,1.417
686555,669467,7,1,0,0,3,0,.143,.286
686555,663903,2,1,0,0,1,0,.500,1.500
686555,677944,1,0,0,0,0,1,.000,.500
686555,656605,3,1,0,1,1,0,.333,1.000
686555,677958,4,1,0,0,1,0,.250,.500
686555,664285,2,0,0,0,1,1,.000,.333
695506,678022,1,1,0,0,0,0,1.000,2.000
686555,663969,3,0,0,0,1,0,.000,.000
686555,669302,4,0,0,0,1,0,.000,.000
695506,656550,1,0,0,0,0,1,.000,.500
695506,673540,2,0,0,0,1,0,.000,.000
695506,663436,5,1,0,0,2,0,.200,.600
695506,680736,3,0,0,0,0,0,.000,.000
695506,677958,5,2,0,0,0,0,.400,.800
695506,543037,2,0,0,0,2,0,.000,.000
695506,669467,2,0,0,0,0,0,.000,.000
695506,805673,2,1,0,1,0,1,.500,1.667
695506,677944,4,0,0,0,0,1,.000,.200
695506,656605,3,1,1,1,0,0,.333,1.666
695506,669302,7,1,0,0,2,0,.143,.286
695506,605288,2,1,0,0,0,0,.500,1.000
695506,656876,2,0,0,0,1,0,.000,.000
670231,663436,4,1,0,0,2,0,.250,.750
670231,673540,1,0,0,0,0,1,.000,.500
670231,518876,2,0,0,0,1,0,.000,.000
670231,656605,2,0,0,0,0,1,.000,.333
670224,663372,2,0,0,0,2,0,.000,.000
670224,666200,2,0,0,0,2,0,.000,.000
670231,656876,1,0,0,0,1,1,.000,.500
670224,686613,2,0,0,0,0,2,.000,.500
670231,663903,3,0,0,0,0,0,.000,.000
670224,518876,2,0,0,0,1,0,.000,.000
670224,663969,1,0,0,0,0,0,.000,.000
670224,650633,2,0,0,0,1,0,.000,.000
670224,677958,6,2,0,2,2,0,.333,.666
670224,664285,1,0,0,0,0,0,.000,.000
657041,678022,1,1,0,0,0,0,1.000,2.000
657041,673540,4,1,0,1,2,1,.250,.650
657041,656550,2,0,0,0,2,0,.000,.000
657041,680736,1,0,0,0,0,0,.000,.000
657041,663372,2,1,0,0,1,0,.500,1.000
657041,663436,2,2,0,4,0,0,1.000,2.000
657041,650633,1,0,0,0,0,1,.000,.500
657041,672282,3,1,0,0,1,0,.333,.666
657041,805673,2,1,1,1,1,0,.500,2.500
657041,666200,19,8,4,6,5,2,.421,1.581
657041,669467,8,1,0,1,3,1,.125,.472
657041,686613,2,1,0,0,1,3,.500,1.300
657041,543037,2,0,0,0,2,0,.000,.000
657041,664285,8,1,0,0,1,1,.125,.347
657041,605288,3,2,0,0,1,1,.667,1.417
657041,669302,3,1,0,0,0,0,.333,.666
657041,663903,3,1,0,0,1,0,.333,1.000
657041,677944,3,0,0,0,2,0,.000,.000
657041,518876,3,1,0,0,1,0,.333,.666
657041,656605,12,2,0,0,5,1,.167,.398
657041,665795,11,3,0,0,1,0,.273,.546
657041,677958,1,0,0,0,1,1,.000,.500
657041,608379,3,1,1,2,1,1,.333,1.833
657041,656876,5,0,0,0,3,0,.000,.000
672580,666200,3,0,0,0,0,0,.000,.000
672580,686613,6,3,0,2,2,1,.500,1.071
672580,680736,2,2,0,0,0,0,1.000,2.000
672580,663372,3,1,0,0,0,0,.333,.666
672580,669467,14,3,0,0,2,0,.214,.500
672580,656550,2,1,0,0,0,1,.500,1.167
672580,672282,4,2,0,0,0,0,.500,1.250
672580,543037,8,5,0,1,2,0,.625,1.375
672580,663436,10,2,1,1,1,0,.200,.700
672580,805673,6,2,0,2,2,0,.333,.666
672580,673540,6,3,0,0,0,0,.500,1.000
672580,518876,2,0,0,0,0,0,.000,.000
672580,650633,7,2,0,0,0,1,.286,.661
672580,677944,6,2,0,1,2,0,.333,.833
672580,677958,3,0,0,0,0,0,.000,.000
672580,663969,1,0,0,0,0,0,.000,.000
672580,608379,2,0,0,0,1,0,.000,.000
672580,664285,17,2,0,0,2,1,.118,.285
672580,656876,4,2,0,0,0,0,.500,1.250
672580,663903,3,1,0,0,1,0,.333,.666
672580,665795,2,1,0,0,0,0,.500,1.000
686681,663372,3,0,0,0,0,0,.000,.000
672580,605288,3,1,0,0,0,0,.333,.666
686681,678022,1,0,0,0,1,0,.000,.000
686681,656550,1,0,0,0,0,0,.000,.000
672580,656605,6,1,0,1,0,0,.167,.500
672580,669302,16,3,0,0,3,1,.188,.423
686681,673540,3,1,0,2,0,0,.333,1.000
686681,663436,5,3,0,0,0,0,.600,1.600
686681,805673,11,6,1,2,1,0,.545,1.454
686681,543037,5,1,0,0,3,0,.200,.600
686681,672282,7,2,0,0,2,0,.286,.572
686681,677944,5,2,0,0,1,0,.400,1.000
686681,677958,4,0,0,0,0,0,.000,.000
686681,650633,3,0,0,0,1,0,.000,.000
686681,669467,8,1,0,0,2,0,.125,.250
686681,686613,8,2,0,0,2,0,.250,.500
686681,656605,3,1,0,0,1,0,.333,1.000
686681,665795,1,0,0,0,0,1,.000,.500
686681,663903,3,1,0,0,0,0,.333,.666
686681,669302,10,1,0,0,2,0,.100,.200
686681,605288,4,1,0,0,0,0,.250,.500
679845,686613,3,2,0,2,0,0,.667,1.334
679845,673540,2,0,0,0,1,0,.000,.000
686681,656876,2,0,0,0,2,0,.000,.000
679845,678022,1,0,0,0,0,0,.000,.000
686681,608379,6,2,0,0,3,0,.333,.666
679845,656550,2,1,0,0,0,0,.500,1.500
679845,669467,4,1,1,1,0,0,.250,1.250
679845,677958,2,0,0,0,0,0,.000,.000
679845,672282,4,1,0,0,1,0,.250,.750
679845,650633,2,1,0,0,0,0,.500,1.000
679845,656605,3,1,1,2,0,0,.333,1.666
679845,664285,7,2,0,1,2,0,.286,.619
679845,805673,2,0,0,0,0,1,.000,.333
521692,678022,1,0,0,0,0,0,.000,.000
521692,663372,3,0,0,0,1,0,.000,.000
521692,656550,3,0,0,0,0,0,.000,.000
679845,656876,2,0,0,0,0,0,.000,.000
521692,663436,13,4,0,2,2,0,.308,.693
521692,680736,2,0,0,0,0,0,.000,.000
521692,666200,5,1,0,0,3,0,.200,.600
521692,672282,8,1,0,1,2,1,.125,.425
521692,543037,18,2,1,3,4,0,.111,.389
521692,669467,13,4,2,4,2,1,.308,1.102
521692,686613,10,4,1,2,2,0,.400,1.200
521692,805673,9,1,0,0,1,1,.111,.311
521692,650633,10,2,0,0,5,0,.200,.500
521692,673540,5,2,0,0,3,0,.400,1.000
521692,665795,1,0,0,0,1,0,.000,.500
521692,663903,3,1,0,0,0,0,.333,.666
521692,677944,6,0,0,0,0,0,.000,.000
521692,677958,3,0,0,0,0,0,.000,.000
521692,608379,19,5,1,4,5,0,.263,.684
516782,663372,3,0,0,0,1,0,.000,.000
521692,605288,9,4,1,4,3,0,.444,1.333
521692,656876,8,1,0,1,2,0,.125,.236
516782,663436,2,0,0,0,1,0,.000,.000
521692,656605,7,1,0,0,4,0,.143,.429
516782,666200,19,5,0,2,5,1,.263,.616
516782,686613,3,1,0,1,0,0,.333,.666
521692,664285,16,2,1,2,5,1,.125,.535
516782,656550,1,0,0,0,1,1,.000,.500
521692,669302,21,7,2,8,6,2,.333,1.084
516782,669467,7,5,0,3,1,1,.714,1.607
516782,677944,2,0,0,0,1,0,.000,.000
516782,543037,9,1,0,0,1,0,.111,.222
516782,672282,4,1,0,0,2,1,.250,.650
516782,650633,2,1,0,0,1,0,.500,1.000
516782,665795,1,0,0,0,0,1,.000,.500
516782,656605,2,0,0,0,1,0,.000,.333
516782,664285,20,5,0,0,5,0,.250,.636
516782,605288,11,3,0,1,3,0,.273,.546
516782,656876,2,0,0,0,1,0,.000,.000
516782,669302,3,0,0,0,1,0,.000,.000
516782,608379,37,9,1,3,10,2,.243,.651
686475,664285,2,0,0,0,0,0,.000,.000
694362,669467,4,1,0,0,2,0,.250,.500
694362,666200,2,1,0,0,1,0,.500,1.000
694362,656550,3,0,0,0,1,0,.000,.000
694362,656492,1,0,0,0,0,1,.000,.500
667472,673540,4,0,0,0,2,0,.000,.000
667472,669467,5,0,0,0,0,0,.000,.000
667472,687064,2,0,0,0,1,0,.000,.000
667472,666200,5,1,0,1,2,0,.200,.367
667472,650633,3,1,0,0,0,0,.333,.666
667472,656550,2,1,0,0,0,0,.500,1.000
667472,688107,2,1,0,1,0,0,.500,1.000
667472,664285,5,2,0,0,2,1,.400,.900
667472,656605,3,2,0,0,0,0,.667,1.334
667472,605288,2,0,0,0,0,0,.000,.000
667472,608379,2,0,0,0,0,0,.000,.000
667472,656492,2,0,0,0,2,0,.000,.333
667472,656876,2,0,0,0,1,0,.000,.000
667472,663969,1,1,0,0,0,1,1.000,2.000
553993,663372,7,2,1,2,1,0,.286,1.000
553993,666200,10,1,0,0,5,1,.100,.282
553993,673540,6,0,0,0,4,1,.000,.143
553993,650633,8,1,0,0,2,0,.125,.250
553993,686613,7,2,2,3,5,0,.286,1.429
553993,669467,5,1,0,0,0,0,.200,.400
553993,663436,2,1,1,2,1,1,.500,2.667
553993,656550,8,4,3,4,1,0,.500,2.125
553993,677958,5,1,0,0,2,0,.200,.600
553993,680736,4,2,1,2,0,0,.500,1.750
553993,672282,12,2,0,2,4,0,.167,.417
553993,656605,15,2,1,2,8,4,.133,.666
553993,669302,3,1,0,1,0,0,.333,1.000
553993,665795,5,1,0,0,2,1,.200,.533
553993,518876,10,3,0,0,4,0,.300,.664
553993,664285,20,5,0,5,10,4,.250,.675
553993,663969,3,1,0,0,0,0,.333,1.000
553993,663903,11,3,1,3,3,0,.273,.818
553993,543037,27,7,2,9,10,1,.259,.786
668709,666200,1,0,0,1,0,0,.000,.000
553993,605288,25,7,2,8,4,2,.280,.893
668709,663372,5,1,0,0,0,1,.200,.533
668709,656550,2,2,1,1,0,1,1.000,3.500
553993,608379,40,17,2,8,7,3,.425,1.127
668709,805673,1,0,0,0,0,1,.000,.500
668709,686613,13,3,1,2,2,0,.231,.693
668709,669467,3,0,0,0,0,0,.000,.000
668709,687064,2,1,0,0,0,0,.500,1.000
668709,677944,3,0,0,0,2,0,.000,.000
668709,677958,4,1,0,2,0,0,.250,.500
668709,672282,2,0,0,0,0,0,.000,.000
668709,663969,5,0,0,0,1,0,.000,.000
668709,543037,2,0,0,0,0,1,.000,.333
553993,656876,11,1,0,0,5,0,.091,.182
668709,664285,7,1,0,1,3,0,.143,.429
668709,518876,6,0,0,0,3,0,.000,.000
668709,650633,7,3,1,1,1,3,.429,1.457
668709,663436,8,1,1,2,1,1,.125,.722
668709,656492,3,1,1,3,1,0,.333,1.666
668709,663903,6,2,1,1,1,2,.333,1.500
668709,656605,9,2,1,1,1,2,.222,.920
668709,801139,2,1,0,0,0,0,.500,1.000
668709,665795,8,2,1,1,2,0,.250,1.000
668709,605288,1,0,0,0,0,1,.000,.500
624431,680736,1,1,0,0,0,0,1.000,2.000
624431,666200,6,1,0,0,1,2,.167,.708
668709,656876,3,0,0,0,0,0,.000,.000
668709,669302,15,2,0,0,2,1,.133,.455
624431,669467,7,3,1,1,0,1,.429,1.357
624431,663436,3,1,0,0,2,0,.333,.666
624431,687064,2,1,0,0,0,0,.500,1.500
624431,543037,5,2,0,1,1,0,.400,.800
624431,665795,2,1,0,0,0,0,.500,1.500
624431,650633,1,0,0,0,0,0,.000,.000
624431,677944,2,1,0,0,0,0,.500,1.500
624431,677958,4,1,0,0,1,0,.250,.500
624431,663969,1,1,0,0,0,0,1.000,2.000
624431,663903,2,0,0,0,2,0,.000,.000
624431,664285,10,0,0,0,2,2,.000,.167
624431,669302,10,1,1,2,0,1,.100,.582
680574,656550,3,1,0,0,2,0,.333,.666
624431,656876,2,0,0,0,1,0,.000,.000
624431,605288,4,0,0,0,1,0,.000,.000
680574,666200,4,0,0,0,2,1,.000,.200
624431,656492,2,1,0,2,1,0,.500,1.000
680574,680736,1,1,0,0,0,0,1.000,2.000
680574,672282,3,1,0,1,1,0,.333,.666
680574,686613,2,0,0,0,1,1,.000,.333
680574,669467,9,1,0,0,4,2,.111,.384
680574,687064,2,0,0,0,1,0,.000,.000
680574,663436,3,1,0,0,0,0,.333,.666
680574,688107,1,0,0,0,0,0,.000,.000
680574,677958,4,3,1,2,1,1,.750,2.300
680574,656492,1,1,1,2,0,1,1.000,5.000
680574,518876,3,0,0,0,2,0,.000,.000
680574,650633,7,0,0,0,4,0,.000,.000
680574,665795,3,0,0,0,2,0,.000,.000
680574,664285,2,1,1,2,0,1,.500,2.667
680574,656605,11,3,0,1,5,0,.273,.637
680574,663969,4,1,0,0,1,1,.250,.650
680574,608379,3,2,0,1,1,0,.667,2.000
680574,605288,6,4,0,0,2,0,.667,1.667
680574,677944,7,0,0,0,4,0,.000,.000
663993,673540,5,0,0,0,1,0,.000,.000
663993,663372,2,1,0,1,0,1,.500,1.167
663993,656550,5,1,1,1,1,0,.200,1.000
663993,680736,3,0,0,0,2,0,.000,.000
663993,663436,2,2,1,1,0,0,1.000,4.000
663993,686613,13,1,0,0,2,1,.077,.220
663993,672282,20,3,0,1,7,2,.150,.377
663993,805673,2,0,0,0,2,0,.000,.000
663993,666200,5,0,0,0,4,0,.000,.000
663993,650633,7,2,0,0,2,2,.286,.730
663993,669467,11,4,2,4,2,1,.364,1.326
663993,543037,17,4,0,0,11,3,.235,.703
663993,518876,5,3,0,1,0,2,.600,1.314
663993,663969,3,1,0,1,2,0,.333,.666
663993,656876,3,1,0,1,1,0,.333,.666
663993,656605,10,1,0,0,4,1,.100,.282
663993,664285,28,7,1,3,6,4,.250,.808
663993,677944,6,2,1,1,1,0,.333,1.333
663993,665795,4,0,0,0,2,1,.000,.200
663993,608379,10,3,0,2,1,2,.300,.817
663993,669302,36,12,0,1,7,1,.333,.795
663993,663903,14,3,1,3,2,1,.214,.696
663993,677958,2,1,0,0,0,0,.500,1.000
663993,605288,6,2,0,1,1,0,.333,.786
682622,650633,3,1,0,0,0,0,.333,.666
682622,680736,1,0,0,0,0,0,.000,.000
682622,518876,2,1,0,0,0,0,.500,1.500
682622,656550,4,1,0,0,2,0,.250,.500
682622,669467,13,4,0,3,1,1,.308,.895
682622,672282,3,0,0,0,1,1,.000,.250
682622,677944,2,0,0,0,0,0,.000,.000
682622,663372,3,0,0,0,1,0,.000,.000
682622,663969,2,0,0,0,0,0,.000,.000
682622,656605,2,0,0,0,0,0,.000,.000
682622,665795,4,2,1,1,1,0,.500,1.750
682622,669302,2,0,0,0,1,0,.000,.000
701398,666200,2,1,0,0,0,1,.500,1.167
682622,608379,2,0,0,0,2,0,.000,.000
682622,688107,2,0,0,0,1,0,.000,.000
701398,656550,2,1,0,0,0,0,.500,1.500
701398,669467,3,0,0,0,1,2,.000,.400
701398,665795,3,1,0,0,1,0,.333,.666
701398,650633,6,2,1,1,1,0,.333,1.166
701398,663969,2,0,0,0,0,0,.000,.000
701398,664285,1,0,0,0,0,1,.000,.500
701398,677958,3,2,0,1,1,0,.667,1.334
701398,688107,2,1,0,1,1,0,.500,1.000
701398,656605,3,0,0,0,0,0,.000,.000
668715,673540,3,1,1,1,2,0,.333,1.666
668715,663372,4,1,0,0,1,2,.250,.750
668715,666200,4,2,0,2,0,1,.500,1.350
701398,656492,3,0,0,0,2,0,.000,.000
668715,663436,3,2,1,1,0,0,.667,2.667
668715,680736,1,0,0,0,1,0,.000,.000
668715,656550,7,2,0,2,2,1,.286,.804
668715,686613,5,2,0,0,1,0,.400,.800
668715,669467,17,4,1,3,4,3,.235,.793
668715,650633,7,2,1,2,2,0,.286,1.143
668715,518876,3,0,0,0,1,0,.000,.000
668715,663903,3,1,0,0,0,0,.333,.666
668715,663969,2,0,0,0,0,0,.000,.000
668715,656605,21,8,1,2,3,3,.381,1.167
668715,677958,4,0,0,0,0,0,.000,.000
668715,664285,2,1,0,0,0,0,.500,1.000
663886,673540,2,2,0,0,0,0,1.000,2.000
668715,656492,2,2,0,0,0,1,1.000,2.000
668715,672282,2,1,0,1,1,1,.500,1.167
668715,665795,5,2,1,1,1,0,.400,1.400
668715,688107,1,0,0,0,1,1,.000,.500
668715,669302,5,2,0,1,1,1,.400,.900
668715,677944,8,2,0,1,2,1,.250,.583
668715,608379,7,0,0,0,1,0,.000,.000
668715,605288,8,1,0,0,1,0,.125,.250
663886,666200,5,3,0,0,0,2,.600,1.314
663886,663372,5,1,0,0,0,0,.200,.400
663886,686613,5,1,0,0,3,0,.200,.400
663886,518876,4,1,0,0,3,0,.250,.500
663886,543037,3,1,0,0,1,0,.333,.666
663886,672282,3,1,1,2,1,0,.333,1.666
663886,669467,8,2,0,1,3,1,.250,.708
663886,656550,6,3,0,2,1,1,.500,1.071
663886,650633,7,2,0,2,3,0,.286,.715
663886,677944,7,3,0,0,1,0,.429,1.000
663886,665795,5,2,0,0,2,0,.400,.800
663886,608379,5,0,0,0,2,2,.000,.286
663886,656605,24,6,1,6,6,1,.250,.822
663886,656876,4,0,0,0,3,0,.000,.000
663886,669302,3,1,0,0,1,0,.333,.666
663886,605288,12,4,1,6,2,2,.333,1.179
666181,663372,4,2,0,2,2,0,.500,1.500
663886,664285,1,0,0,0,1,1,.000,.500
663886,663903,2,0,0,0,2,0,.000,.333
666181,663436,3,1,0,0,0,0,.333,1.000
666181,656550,2,0,0,0,1,0,.000,.000
666181,669467,10,1,0,0,3,1,.100,.282
666181,663969,2,0,0,0,1,1,.000,.333
666181,650633,4,1,1,1,1,0,.250,1.250
666181,672282,2,1,0,0,0,0,.500,1.000
666181,518876,2,0,0,0,2,0,.000,.000
666181,677958,2,0,0,0,0,0,.000,.000
666181,665795,3,1,0,0,2,1,.333,.833
666181,677944,10,5,2,3,1,1,.500,1.845
666181,656605,12,0,0,0,7,2,.000,.143
666181,608379,2,1,0,0,0,0,.500,1.000
666181,664285,1,0,0,0,1,1,.000,.500
682657,678022,2,0,0,0,0,0,.000,.000
666181,663903,2,0,0,0,1,0,.000,.000
666181,669302,5,2,0,0,2,0,.400,1.200
682657,680736,2,1,0,0,0,0,.500,1.000
666181,605288,3,1,0,0,0,1,.333,.833
682657,686613,5,0,0,0,2,1,.000,.167
682657,663436,3,1,0,0,0,0,.333,1.000
682657,672282,3,1,1,1,1,0,.333,1.666
682657,669467,3,0,0,0,0,0,.000,.000
682657,543037,4,2,0,1,0,0,.500,1.250
682657,518876,2,0,0,0,1,0,.000,.000
682657,663903,2,0,0,0,1,0,.000,.000
682657,656605,2,1,0,0,0,0,.500,1.000
682657,665795,3,1,0,0,1,0,.333,.666
682657,664285,3,1,0,0,0,0,.333,.666
682657,805673,3,2,0,0,0,0,.667,1.334
682657,663969,5,0,0,0,0,0,.000,.000
682657,687064,3,2,0,0,0,0,.667,1.667
682657,650633,2,1,0,0,0,1,.500,1.167
682657,656876,5,0,0,0,1,0,.000,.000
595978,666200,2,0,0,0,1,0,.000,.000
595978,680736,3,1,0,0,1,0,.333,.666
682657,608379,5,1,0,0,1,1,.200,.733
595978,678022,2,0,0,0,0,0,.000,.000
595978,669467,3,0,0,1,1,0,.000,.000
595978,663436,4,2,1,1,0,1,.500,1.850
595978,672282,12,3,2,5,5,1,.250,1.141
595978,543037,7,2,0,0,2,0,.286,.572
595978,663969,2,0,0,0,2,1,.000,.333
595978,518876,10,0,0,0,1,0,.000,.000
595978,650633,2,0,0,0,1,0,.000,.000
595978,665795,3,2,0,0,0,0,.667,1.667
595978,656605,4,0,0,0,2,0,.000,.200
595978,663903,16,4,0,2,4,0,.250,.500
595978,669302,7,2,0,0,2,0,.286,.715
595978,664285,7,0,0,1,0,1,.000,.125
595978,677958,2,1,0,1,1,0,.500,1.000
595978,656876,5,0,0,0,3,0,.000,.000
595978,608379,9,0,0,0,3,2,.000,.182
677587,686613,4,2,1,1,1,0,.500,2.000
677587,680736,2,0,0,0,1,1,.000,.333
677587,669467,1,0,0,0,0,1,.000,.500
677587,678022,1,0,0,0,0,0,.000,.000
677587,543037,6,0,0,0,2,0,.000,.000
677587,805673,2,0,0,0,0,0,.000,.000
677587,663436,4,1,0,0,0,0,.250,.500
677587,672282,8,1,0,2,4,0,.125,.250
677587,687064,2,0,0,0,0,0,.000,.000
677587,518876,3,2,0,0,1,0,.667,1.334
677587,669302,4,1,0,2,1,0,.250,.750
677587,650633,4,0,0,0,2,0,.000,.000
677587,663969,1,1,0,0,0,0,1.000,2.000
677587,677958,2,0,0,0,0,0,.000,.000
677587,605288,2,1,0,1,0,0,.500,1.500
677587,665795,4,0,0,0,1,1,.000,.200
677587,608379,10,1,0,0,1,0,.100,.200
800050,680736,2,0,0,0,0,0,.000,.000
677587,664285,1,1,0,0,0,1,1.000,4.000
677587,663903,4,4,1,2,0,0,1.000,2.583
677587,656876,6,1,0,0,0,1,.167,.453
677587,656605,5,3,0,0,0,0,.600,1.200
800050,672282,2,1,0,1,0,0,.500,.833
800050,665795,2,0,0,0,0,1,.000,.333
800050,543037,6,1,0,1,2,0,.167,.334
800050,664285,3,0,0,2,1,0,.000,.000
800050,677958,3,0,0,0,2,0,.000,.000
800050,656876,2,2,0,2,0,1,1.000,2.000
800050,608379,2,0,0,0,0,1,.000,.333
800050,669302,3,1,1,1,1,0,.333,1.666
682177,663436,7,1,0,0,3,0,.143,.286
682177,678022,1,0,0,0,1,0,.000,.000
682177,687064,1,0,0,0,1,1,.000,.500
682177,677958,2,0,0,0,0,0,.000,.000
682177,680736,3,2,0,2,0,0,.667,2.000
800050,663903,2,2,1,2,0,0,1.000,3.500
682177,518876,3,0,0,0,1,0,.000,.000
682177,672282,4,1,0,1,1,0,.250,.500
682177,663969,4,0,0,0,1,0,.000,.000
682177,669467,2,0,0,0,0,1,.000,.333
682177,663903,8,1,0,0,5,1,.125,.347
682177,665795,2,0,0,0,1,0,.000,.000
682177,650633,5,0,0,0,3,0,.000,.000
682177,686613,5,1,0,2,1,1,.200,.533
682177,656876,5,2,0,0,1,0,.400,.800
681807,678022,1,0,0,0,1,0,.000,.000
681807,663372,3,2,0,0,0,0,.667,1.334
682177,608379,10,2,0,1,4,3,.200,.657
682177,669302,5,1,0,0,2,0,.200,.600
681807,680736,1,0,0,0,1,0,.000,.000
681807,663969,3,1,0,0,0,0,.333,.666
681807,664285,6,0,0,0,3,0,.000,.000
681807,665795,3,0,0,0,1,0,.000,.000
681807,672282,7,1,0,1,3,2,.143,.476
681807,669302,2,0,0,0,1,0,.000,.000
681807,608379,9,4,1,2,3,0,.444,1.333
681807,656876,1,1,0,0,0,0,1.000,2.000
672356,680736,2,0,0,0,0,0,.000,.000
681807,605288,1,1,0,0,0,0,1.000,2.000
672356,678022,1,0,0,0,0,0,.000,.000
672356,663372,1,0,0,1,0,0,.000,.000
672356,666200,2,0,0,0,2,0,.000,.000
672356,686613,2,1,0,1,1,0,.500,1.167
672356,663436,5,2,0,0,1,0,.400,.800
672356,663969,1,0,0,0,1,0,.000,.000
672356,543037,2,0,0,0,1,0,.000,.000
672356,663903,5,2,1,2,1,1,.400,1.500
672356,672282,6,1,0,0,2,1,.167,.453
672356,650633,3,1,0,0,1,0,.333,.666
672356,664285,3,0,0,0,1,0,.000,.000
672356,665795,3,0,0,2,1,1,.000,.200
700932,678022,2,0,0,0,2,0,.000,.000
672356,518876,3,0,0,0,2,0,.000,.000
672356,656605,2,0,0,0,0,0,.000,.000
672356,608379,8,3,0,1,3,0,.375,.833
700932,663372,3,2,0,1,0,0,.667,1.667
672356,669302,2,0,0,0,0,0,.000,.000
672356,605288,1,0,0,0,1,0,.000,.000
672356,656876,2,0,0,0,1,2,.000,.500
700932,686613,3,0,0,0,2,0,.000,.000
700932,687064,2,1,0,1,0,0,.500,1.000
700932,663436,7,2,1,1,1,0,.286,1.000
700932,805673,1,0,0,0,0,1,.000,.500
700932,543037,4,2,1,1,0,1,.500,2.100
700932,650633,2,0,0,0,1,0,.000,.000
